source_family,record_kind,trade_date,requirement,unique_symbol_count,historical_symbols,symbol_date_pair_count,acquisition_scope,blocking_metadata,research_use_only
nyse_daily_taq,equity_trade,2013-10-01,required_core,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2013-10-01,required_core,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2013-10-01,required_full_replication,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2013-10-01,required_full_replication,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2013-10-01,conditional,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2013-10-02,required_core,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2013-10-02,required_core,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2013-10-02,required_full_replication,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2013-10-02,required_full_replication,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2013-10-02,conditional,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2013-10-03,required_core,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2013-10-03,required_core,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2013-10-03,required_full_replication,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2013-10-03,required_full_replication,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2013-10-03,conditional,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2013-10-04,required_core,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2013-10-04,required_core,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2013-10-04,required_full_replication,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2013-10-04,required_full_replication,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2013-10-04,conditional,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2013-10-07,required_core,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2013-10-07,required_core,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2013-10-07,required_full_replication,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2013-10-07,required_full_replication,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2013-10-07,conditional,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2013-10-08,required_core,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2013-10-08,required_core,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2013-10-08,required_full_replication,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2013-10-08,required_full_replication,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2013-10-08,conditional,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2013-10-09,required_core,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2013-10-09,required_core,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2013-10-09,required_full_replication,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2013-10-09,required_full_replication,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2013-10-09,conditional,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2013-10-10,required_core,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2013-10-10,required_core,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2013-10-10,required_full_replication,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2013-10-10,required_full_replication,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2013-10-10,conditional,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2013-10-11,required_core,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2013-10-11,required_core,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2013-10-11,required_full_replication,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2013-10-11,required_full_replication,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2013-10-11,conditional,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2013-10-14,required_core,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2013-10-14,required_core,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2013-10-14,required_full_replication,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2013-10-14,required_full_replication,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2013-10-14,conditional,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2013-10-15,required_core,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2013-10-15,required_core,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2013-10-15,required_full_replication,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2013-10-15,required_full_replication,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2013-10-15,conditional,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2013-10-16,required_core,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2013-10-16,required_core,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2013-10-16,required_full_replication,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2013-10-16,required_full_replication,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2013-10-16,conditional,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2013-10-17,required_core,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2013-10-17,required_core,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2013-10-17,required_full_replication,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2013-10-17,required_full_replication,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2013-10-17,conditional,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2013-10-18,required_core,4,GNTX;JNPR;PNRA;VMW,4,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2013-10-18,required_core,4,GNTX;JNPR;PNRA;VMW,4,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2013-10-18,required_full_replication,4,GNTX;JNPR;PNRA;VMW,4,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2013-10-18,required_full_replication,4,GNTX;JNPR;PNRA;VMW,4,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2013-10-18,conditional,4,GNTX;JNPR;PNRA;VMW,4,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2013-10-21,required_core,4,GNTX;JNPR;PNRA;VMW,4,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2013-10-21,required_core,4,GNTX;JNPR;PNRA;VMW,4,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2013-10-21,required_full_replication,4,GNTX;JNPR;PNRA;VMW,4,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2013-10-21,required_full_replication,4,GNTX;JNPR;PNRA;VMW,4,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2013-10-21,conditional,4,GNTX;JNPR;PNRA;VMW,4,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2013-10-22,required_core,2,JNPR;PNRA,2,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2013-10-22,required_core,2,JNPR;PNRA,2,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2013-10-22,required_full_replication,2,JNPR;PNRA,2,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2013-10-22,required_full_replication,2,JNPR;PNRA,2,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2013-10-22,conditional,2,JNPR;PNRA,2,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2014-11-07,required_core,1,CMTL,1,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2014-11-07,required_core,1,CMTL,1,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2014-11-07,required_full_replication,1,CMTL,1,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2014-11-07,required_full_replication,1,CMTL,1,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2014-11-07,conditional,1,CMTL,1,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2014-11-10,required_core,1,CMTL,1,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2014-11-10,required_core,1,CMTL,1,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2014-11-10,required_full_replication,1,CMTL,1,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2014-11-10,required_full_replication,1,CMTL,1,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2014-11-10,conditional,1,CMTL,1,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2014-11-11,required_core,1,CMTL,1,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2014-11-11,required_core,1,CMTL,1,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2014-11-11,required_full_replication,1,CMTL,1,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2014-11-11,required_full_replication,1,CMTL,1,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2014-11-11,conditional,1,CMTL,1,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2014-11-12,required_core,2,CMTL;PAY,2,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2014-11-12,required_core,2,CMTL;PAY,2,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2014-11-12,required_full_replication,2,CMTL;PAY,2,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2014-11-12,required_full_replication,2,CMTL;PAY,2,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2014-11-12,conditional,2,CMTL;PAY,2,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2014-11-13,required_core,2,CMTL;PAY,2,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2014-11-13,required_core,2,CMTL;PAY,2,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2014-11-13,required_full_replication,2,CMTL;PAY,2,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2014-11-13,required_full_replication,2,CMTL;PAY,2,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2014-11-13,conditional,2,CMTL;PAY,2,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2014-11-14,required_core,2,CMTL;PAY,2,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2014-11-14,required_core,2,CMTL;PAY,2,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2014-11-14,required_full_replication,2,CMTL;PAY,2,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2014-11-14,required_full_replication,2,CMTL;PAY,2,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2014-11-14,conditional,2,CMTL;PAY,2,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2014-11-17,required_core,2,CMTL;PAY,2,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2014-11-17,required_core,2,CMTL;PAY,2,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2014-11-17,required_full_replication,2,CMTL;PAY,2,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2014-11-17,required_full_replication,2,CMTL;PAY,2,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2014-11-17,conditional,2,CMTL;PAY,2,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2014-11-18,required_core,2,CMTL;PAY,2,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2014-11-18,required_core,2,CMTL;PAY,2,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2014-11-18,required_full_replication,2,CMTL;PAY,2,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2014-11-18,required_full_replication,2,CMTL;PAY,2,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2014-11-18,conditional,2,CMTL;PAY,2,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2014-11-19,required_core,2,CMTL;PAY,2,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2014-11-19,required_core,2,CMTL;PAY,2,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2014-11-19,required_full_replication,2,CMTL;PAY,2,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2014-11-19,required_full_replication,2,CMTL;PAY,2,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2014-11-19,conditional,2,CMTL;PAY,2,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2014-11-20,required_core,2,CMTL;PAY,2,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2014-11-20,required_core,2,CMTL;PAY,2,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2014-11-20,required_full_replication,2,CMTL;PAY,2,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2014-11-20,required_full_replication,2,CMTL;PAY,2,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2014-11-20,conditional,2,CMTL;PAY,2,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2014-11-21,required_core,2,CMTL;PAY,2,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2014-11-21,required_core,2,CMTL;PAY,2,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2014-11-21,required_full_replication,2,CMTL;PAY,2,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2014-11-21,required_full_replication,2,CMTL;PAY,2,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2014-11-21,conditional,2,CMTL;PAY,2,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2014-11-24,required_core,2,CMTL;PAY,2,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2014-11-24,required_core,2,CMTL;PAY,2,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2014-11-24,required_full_replication,2,CMTL;PAY,2,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2014-11-24,required_full_replication,2,CMTL;PAY,2,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2014-11-24,conditional,2,CMTL;PAY,2,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2014-11-25,required_core,2,CMTL;PAY,2,date_file_or_symbol_filtered_export,,1
