historical_symbol,trade_date,shares_outstanding,resolution_status,source_id,source_family,source_reference,fact_date,available_at,staleness_days,research_use_only
PRU,2015-04-10,,unresolved,,,,,,,1
ROG,2015-04-10,,unresolved,,,,,,,1
ROVI,2015-04-10,,unresolved,,,,,,,1
SGEN,2015-04-10,,unresolved,,,,,,,1
SKX,2015-04-10,,unresolved,,,,,,,1
SM,2015-04-10,,unresolved,,,,,,,1
THC,2015-04-10,,unresolved,,,,,,,1
TW,2015-04-10,,unresolved,,,,,,,1
TXT,2015-04-10,,unresolved,,,,,,,1
ACHC,2015-04-13,,unresolved,,,,,,,1
ALSN,2015-04-13,,unresolved,,,,,,,1
AMP,2015-04-13,,unresolved,,,,,,,1
BRKR,2015-04-13,,unresolved,,,,,,,1
CACI,2015-04-13,,unresolved,,,,,,,1
CAKE,2015-04-13,,unresolved,,,,,,,1
CBT,2015-04-13,,unresolved,,,,,,,1
CGNX,2015-04-13,,unresolved,,,,,,,1
CLD,2015-04-13,,unresolved,,,,,,,1
CMP,2015-04-13,,unresolved,,,,,,,1
COL,2015-04-13,,unresolved,,,,,,,1
COLM,2015-04-13,,unresolved,,,,,,,1
CR,2015-04-13,,unresolved,,,,,,,1
CREE,2015-04-13,,unresolved,,,,,,,1
CSOD,2015-04-13,,unresolved,,,,,,,1
DYN,2015-04-13,,unresolved,,,,,,,1
FLT,2015-04-13,,unresolved,,,,,,,1
IDTI,2015-04-13,,unresolved,,,,,,,1
ILMN,2015-04-13,,unresolved,,,,,,,1
INT,2015-04-13,,unresolved,,,,,,,1
MAT,2015-04-13,,unresolved,,,,,,,1
MDU,2015-04-13,,unresolved,,,,,,,1
NATI,2015-04-13,,unresolved,,,,,,,1
NOW,2015-04-13,,unresolved,,,,,,,1
OSK,2015-04-13,,unresolved,,,,,,,1
PBI,2015-04-13,,unresolved,,,,,,,1
POWI,2015-04-13,,unresolved,,,,,,,1
PRU,2015-04-13,,unresolved,,,,,,,1
ROG,2015-04-13,,unresolved,,,,,,,1
ROVI,2015-04-13,,unresolved,,,,,,,1
SGEN,2015-04-13,,unresolved,,,,,,,1
SKX,2015-04-13,,unresolved,,,,,,,1
SM,2015-04-13,,unresolved,,,,,,,1
THC,2015-04-13,,unresolved,,,,,,,1
TW,2015-04-13,,unresolved,,,,,,,1
TXT,2015-04-13,,unresolved,,,,,,,1
ACHC,2015-04-14,,unresolved,,,,,,,1
ALSN,2015-04-14,,unresolved,,,,,,,1
AMP,2015-04-14,,unresolved,,,,,,,1
BRKR,2015-04-14,,unresolved,,,,,,,1
CACI,2015-04-14,,unresolved,,,,,,,1
CAKE,2015-04-14,,unresolved,,,,,,,1
CBT,2015-04-14,,unresolved,,,,,,,1
CGNX,2015-04-14,,unresolved,,,,,,,1
CLD,2015-04-14,,unresolved,,,,,,,1
CMP,2015-04-14,,unresolved,,,,,,,1
COL,2015-04-14,,unresolved,,,,,,,1
COLM,2015-04-14,,unresolved,,,,,,,1
CR,2015-04-14,,unresolved,,,,,,,1
CREE,2015-04-14,,unresolved,,,,,,,1
CSOD,2015-04-14,,unresolved,,,,,,,1
DYN,2015-04-14,,unresolved,,,,,,,1
FLT,2015-04-14,,unresolved,,,,,,,1
IDTI,2015-04-14,,unresolved,,,,,,,1
ILMN,2015-04-14,,unresolved,,,,,,,1
INT,2015-04-14,,unresolved,,,,,,,1
MAT,2015-04-14,,unresolved,,,,,,,1
MDU,2015-04-14,,unresolved,,,,,,,1
NATI,2015-04-14,,unresolved,,,,,,,1
NOW,2015-04-14,,unresolved,,,,,,,1
OSK,2015-04-14,,unresolved,,,,,,,1
PBI,2015-04-14,,unresolved,,,,,,,1
POWI,2015-04-14,,unresolved,,,,,,,1
PRU,2015-04-14,,unresolved,,,,,,,1
ROG,2015-04-14,,unresolved,,,,,,,1
ROVI,2015-04-14,,unresolved,,,,,,,1
SGEN,2015-04-14,,unresolved,,,,,,,1
SKX,2015-04-14,,unresolved,,,,,,,1
SM,2015-04-14,,unresolved,,,,,,,1
THC,2015-04-14,,unresolved,,,,,,,1
TW,2015-04-14,,unresolved,,,,,,,1
TXT,2015-04-14,,unresolved,,,,,,,1
ACHC,2015-04-15,,unresolved,,,,,,,1
ALSN,2015-04-15,,unresolved,,,,,,,1
AMP,2015-04-15,,unresolved,,,,,,,1
BRKR,2015-04-15,,unresolved,,,,,,,1
CACI,2015-04-15,,unresolved,,,,,,,1
CAKE,2015-04-15,,unresolved,,,,,,,1
CBT,2015-04-15,,unresolved,,,,,,,1
CGNX,2015-04-15,,unresolved,,,,,,,1
CLD,2015-04-15,,unresolved,,,,,,,1
CMP,2015-04-15,,unresolved,,,,,,,1
COL,2015-04-15,,unresolved,,,,,,,1
COLM,2015-04-15,,unresolved,,,,,,,1
CR,2015-04-15,,unresolved,,,,,,,1
CREE,2015-04-15,,unresolved,,,,,,,1
CSOD,2015-04-15,,unresolved,,,,,,,1
DYN,2015-04-15,,unresolved,,,,,,,1
FLT,2015-04-15,,unresolved,,,,,,,1
IDTI,2015-04-15,,unresolved,,,,,,,1
ILMN,2015-04-15,,unresolved,,,,,,,1
INT,2015-04-15,,unresolved,,,,,,,1
MAT,2015-04-15,,unresolved,,,,,,,1
MDU,2015-04-15,,unresolved,,,,,,,1
NATI,2015-04-15,,unresolved,,,,,,,1
NOW,2015-04-15,,unresolved,,,,,,,1
OSK,2015-04-15,,unresolved,,,,,,,1
PBI,2015-04-15,,unresolved,,,,,,,1
POWI,2015-04-15,,unresolved,,,,,,,1
PRU,2015-04-15,,unresolved,,,,,,,1
ROG,2015-04-15,,unresolved,,,,,,,1
ROVI,2015-04-15,,unresolved,,,,,,,1
SGEN,2015-04-15,,unresolved,,,,,,,1
SKX,2015-04-15,,unresolved,,,,,,,1
SM,2015-04-15,,unresolved,,,,,,,1
THC,2015-04-15,,unresolved,,,,,,,1
TW,2015-04-15,,unresolved,,,,,,,1
TXT,2015-04-15,,unresolved,,,,,,,1
ACHC,2015-04-16,,unresolved,,,,,,,1
ALSN,2015-04-16,,unresolved,,,,,,,1
AMP,2015-04-16,,unresolved,,,,,,,1
BRKR,2015-04-16,,unresolved,,,,,,,1
CACI,2015-04-16,,unresolved,,,,,,,1
CAKE,2015-04-16,,unresolved,,,,,,,1
CBT,2015-04-16,,unresolved,,,,,,,1
CGNX,2015-04-16,,unresolved,,,,,,,1
CLD,2015-04-16,,unresolved,,,,,,,1
CMP,2015-04-16,,unresolved,,,,,,,1
COL,2015-04-16,,unresolved,,,,,,,1
COLM,2015-04-16,,unresolved,,,,,,,1
CR,2015-04-16,,unresolved,,,,,,,1
CREE,2015-04-16,,unresolved,,,,,,,1
CSOD,2015-04-16,,unresolved,,,,,,,1
DYN,2015-04-16,,unresolved,,,,,,,1
FLT,2015-04-16,,unresolved,,,,,,,1
IDTI,2015-04-16,,unresolved,,,,,,,1
ILMN,2015-04-16,,unresolved,,,,,,,1
INT,2015-04-16,,unresolved,,,,,,,1
MAT,2015-04-16,,unresolved,,,,,,,1
MDU,2015-04-16,,unresolved,,,,,,,1
NATI,2015-04-16,,unresolved,,,,,,,1
NOW,2015-04-16,,unresolved,,,,,,,1
OSK,2015-04-16,,unresolved,,,,,,,1
PBI,2015-04-16,,unresolved,,,,,,,1
POWI,2015-04-16,,unresolved,,,,,,,1
PRU,2015-04-16,,unresolved,,,,,,,1
ROG,2015-04-16,,unresolved,,,,,,,1
ROVI,2015-04-16,,unresolved,,,,,,,1
SGEN,2015-04-16,,unresolved,,,,,,,1
SKX,2015-04-16,,unresolved,,,,,,,1
SM,2015-04-16,,unresolved,,,,,,,1
THC,2015-04-16,,unresolved,,,,,,,1
TW,2015-04-16,,unresolved,,,,,,,1
TXT,2015-04-16,,unresolved,,,,,,,1
ACHC,2015-04-17,,unresolved,,,,,,,1
ALSN,2015-04-17,,unresolved,,,,,,,1
AMP,2015-04-17,,unresolved,,,,,,,1
BRKR,2015-04-17,,unresolved,,,,,,,1
CACI,2015-04-17,,unresolved,,,,,,,1
CAKE,2015-04-17,,unresolved,,,,,,,1
CBT,2015-04-17,,unresolved,,,,,,,1
CGNX,2015-04-17,,unresolved,,,,,,,1
CLD,2015-04-17,,unresolved,,,,,,,1
CMP,2015-04-17,,unresolved,,,,,,,1
COL,2015-04-17,,unresolved,,,,,,,1
COLM,2015-04-17,,unresolved,,,,,,,1
CR,2015-04-17,,unresolved,,,,,,,1
CREE,2015-04-17,,unresolved,,,,,,,1
CSOD,2015-04-17,,unresolved,,,,,,,1
DYN,2015-04-17,,unresolved,,,,,,,1
FLT,2015-04-17,,unresolved,,,,,,,1
IDTI,2015-04-17,,unresolved,,,,,,,1
ILMN,2015-04-17,,unresolved,,,,,,,1
INT,2015-04-17,,unresolved,,,,,,,1
MDU,2015-04-17,,unresolved,,,,,,,1
NATI,2015-04-17,,unresolved,,,,,,,1
OSK,2015-04-17,,unresolved,,,,,,,1
PBI,2015-04-17,,unresolved,,,,,,,1
POWI,2015-04-17,,unresolved,,,,,,,1
PRU,2015-04-17,,unresolved,,,,,,,1
ROG,2015-04-17,,unresolved,,,,,,,1
ROVI,2015-04-17,,unresolved,,,,,,,1
SGEN,2015-04-17,,unresolved,,,,,,,1
SKX,2015-04-17,,unresolved,,,,,,,1
SM,2015-04-17,,unresolved,,,,,,,1
THC,2015-04-17,,unresolved,,,,,,,1
TW,2015-04-17,,unresolved,,,,,,,1
TXT,2015-04-17,,unresolved,,,,,,,1
ACHC,2015-04-20,,unresolved,,,,,,,1
ADI,2015-04-20,,unresolved,,,,,,,1
ALSN,2015-04-20,,unresolved,,,,,,,1
AMP,2015-04-20,,unresolved,,,,,,,1
BRKR,2015-04-20,,unresolved,,,,,,,1
CACI,2015-04-20,,unresolved,,,,,,,1
CAKE,2015-04-20,,unresolved,,,,,,,1
CBT,2015-04-20,,unresolved,,,,,,,1
CGNX,2015-04-20,,unresolved,,,,,,,1
CLD,2015-04-20,,unresolved,,,,,,,1
CMP,2015-04-20,,unresolved,,,,,,,1
COL,2015-04-20,,unresolved,,,,,,,1
COLM,2015-04-20,,unresolved,,,,,,,1
CR,2015-04-20,,unresolved,,,,,,,1
CREE,2015-04-20,,unresolved,,,,,,,1
CSOD,2015-04-20,,unresolved,,,,,,,1
DYN,2015-04-20,,unresolved,,,,,,,1
FLT,2015-04-20,,unresolved,,,,,,,1
IDTI,2015-04-20,,unresolved,,,,,,,1
ILMN,2015-04-20,,unresolved,,,,,,,1
INT,2015-04-20,,unresolved,,,,,,,1
MDU,2015-04-20,,unresolved,,,,,,,1
NATI,2015-04-20,,unresolved,,,,,,,1
NDSN,2015-04-20,,unresolved,,,,,,,1
OSK,2015-04-20,,unresolved,,,,,,,1
PBI,2015-04-20,,unresolved,,,,,,,1
POWI,2015-04-20,,unresolved,,,,,,,1
PRU,2015-04-20,,unresolved,,,,,,,1
ROG,2015-04-20,,unresolved,,,,,,,1
ROVI,2015-04-20,,unresolved,,,,,,,1
SGEN,2015-04-20,,unresolved,,,,,,,1
SKX,2015-04-20,,unresolved,,,,,,,1
SM,2015-04-20,,unresolved,,,,,,,1
THC,2015-04-20,,unresolved,,,,,,,1
TW,2015-04-20,,unresolved,,,,,,,1
TXT,2015-04-20,,unresolved,,,,,,,1
ACHC,2015-04-21,,unresolved,,,,,,,1
ADI,2015-04-21,,unresolved,,,,,,,1
ALSN,2015-04-21,,unresolved,,,,,,,1
AMP,2015-04-21,,unresolved,,,,,,,1
BRKR,2015-04-21,,unresolved,,,,,,,1
CACI,2015-04-21,,unresolved,,,,,,,1
CAKE,2015-04-21,,unresolved,,,,,,,1
CBT,2015-04-21,,unresolved,,,,,,,1
CGNX,2015-04-21,,unresolved,,,,,,,1
CLD,2015-04-21,,unresolved,,,,,,,1
CMP,2015-04-21,,unresolved,,,,,,,1
COL,2015-04-21,,unresolved,,,,,,,1
COLM,2015-04-21,,unresolved,,,,,,,1
CR,2015-04-21,,unresolved,,,,,,,1
CREE,2015-04-21,,unresolved,,,,,,,1
CSOD,2015-04-21,,unresolved,,,,,,,1
DYN,2015-04-21,,unresolved,,,,,,,1
FLT,2015-04-21,,unresolved,,,,,,,1
IDTI,2015-04-21,,unresolved,,,,,,,1
ILMN,2015-04-21,,unresolved,,,,,,,1
INT,2015-04-21,,unresolved,,,,,,,1
MDU,2015-04-21,,unresolved,,,,,,,1
NATI,2015-04-21,,unresolved,,,,,,,1
NDSN,2015-04-21,,unresolved,,,,,,,1
OSK,2015-04-21,,unresolved,,,,,,,1
PBI,2015-04-21,,unresolved,,,,,,,1
POWI,2015-04-21,,unresolved,,,,,,,1
PRU,2015-04-21,,unresolved,,,,,,,1
ROG,2015-04-21,,unresolved,,,,,,,1
ROVI,2015-04-21,,unresolved,,,,,,,1
SCVL,2015-04-21,,unresolved,,,,,,,1
SGEN,2015-04-21,,unresolved,,,,,,,1
SKX,2015-04-21,,unresolved,,,,,,,1
SM,2015-04-21,,unresolved,,,,,,,1
THC,2015-04-21,,unresolved,,,,,,,1
TW,2015-04-21,,unresolved,,,,,,,1
TXT,2015-04-21,,unresolved,,,,,,,1
ACHC,2015-04-22,,unresolved,,,,,,,1
ADI,2015-04-22,,unresolved,,,,,,,1
ALSN,2015-04-22,,unresolved,,,,,,,1
AMP,2015-04-22,,unresolved,,,,,,,1
BRKR,2015-04-22,,unresolved,,,,,,,1
CACI,2015-04-22,,unresolved,,,,,,,1
CAKE,2015-04-22,,unresolved,,,,,,,1
CBT,2015-04-22,,unresolved,,,,,,,1
CGNX,2015-04-22,,unresolved,,,,,,,1
CLD,2015-04-22,,unresolved,,,,,,,1
CMP,2015-04-22,,unresolved,,,,,,,1
COL,2015-04-22,,unresolved,,,,,,,1
COLM,2015-04-22,,unresolved,,,,,,,1
CR,2015-04-22,,unresolved,,,,,,,1
CSOD,2015-04-22,,unresolved,,,,,,,1
DYN,2015-04-22,,unresolved,,,,,,,1
FLT,2015-04-22,,unresolved,,,,,,,1
IDTI,2015-04-22,,unresolved,,,,,,,1
INT,2015-04-22,,unresolved,,,,,,,1
MDU,2015-04-22,,unresolved,,,,,,,1
NATI,2015-04-22,,unresolved,,,,,,,1
NDSN,2015-04-22,,unresolved,,,,,,,1
OSK,2015-04-22,,unresolved,,,,,,,1
PBI,2015-04-22,,unresolved,,,,,,,1
POWI,2015-04-22,,unresolved,,,,,,,1
PRU,2015-04-22,,unresolved,,,,,,,1
ROG,2015-04-22,,unresolved,,,,,,,1
ROVI,2015-04-22,,unresolved,,,,,,,1
SCVL,2015-04-22,,unresolved,,,,,,,1
SGEN,2015-04-22,,unresolved,,,,,,,1
SKX,2015-04-22,,unresolved,,,,,,,1
SM,2015-04-22,,unresolved,,,,,,,1
THC,2015-04-22,,unresolved,,,,,,,1
TW,2015-04-22,,unresolved,,,,,,,1
TXT,2015-04-22,,unresolved,,,,,,,1
ACHC,2015-04-23,,unresolved,,,,,,,1
ADI,2015-04-23,,unresolved,,,,,,,1
ALSN,2015-04-23,,unresolved,,,,,,,1
BRKR,2015-04-23,,unresolved,,,,,,,1
CACI,2015-04-23,,unresolved,,,,,,,1
CBT,2015-04-23,,unresolved,,,,,,,1
CGNX,2015-04-23,,unresolved,,,,,,,1
CLD,2015-04-23,,unresolved,,,,,,,1
CMP,2015-04-23,,unresolved,,,,,,,1
COLM,2015-04-23,,unresolved,,,,,,,1
CR,2015-04-23,,unresolved,,,,,,,1
CSOD,2015-04-23,,unresolved,,,,,,,1
DYN,2015-04-23,,unresolved,,,,,,,1
FLT,2015-04-23,,unresolved,,,,,,,1
IDTI,2015-04-23,,unresolved,,,,,,,1
INT,2015-04-23,,unresolved,,,,,,,1
MDU,2015-04-23,,unresolved,,,,,,,1
NATI,2015-04-23,,unresolved,,,,,,,1
NDSN,2015-04-23,,unresolved,,,,,,,1
OSK,2015-04-23,,unresolved,,,,,,,1
PBI,2015-04-23,,unresolved,,,,,,,1
POWI,2015-04-23,,unresolved,,,,,,,1
PRU,2015-04-23,,unresolved,,,,,,,1
ROG,2015-04-23,,unresolved,,,,,,,1
ROVI,2015-04-23,,unresolved,,,,,,,1
SCVL,2015-04-23,,unresolved,,,,,,,1
SGEN,2015-04-23,,unresolved,,,,,,,1
SM,2015-04-23,,unresolved,,,,,,,1
THC,2015-04-23,,unresolved,,,,,,,1
TW,2015-04-23,,unresolved,,,,,,,1
TXT,2015-04-23,,unresolved,,,,,,,1
ACHC,2015-04-24,,unresolved,,,,,,,1
ADI,2015-04-24,,unresolved,,,,,,,1
ALSN,2015-04-24,,unresolved,,,,,,,1
BRKR,2015-04-24,,unresolved,,,,,,,1
CACI,2015-04-24,,unresolved,,,,,,,1
CBT,2015-04-24,,unresolved,,,,,,,1
CGNX,2015-04-24,,unresolved,,,,,,,1
CLD,2015-04-24,,unresolved,,,,,,,1
CMP,2015-04-24,,unresolved,,,,,,,1
COLM,2015-04-24,,unresolved,,,,,,,1
CR,2015-04-24,,unresolved,,,,,,,1
CSOD,2015-04-24,,unresolved,,,,,,,1
DYN,2015-04-24,,unresolved,,,,,,,1
FLT,2015-04-24,,unresolved,,,,,,,1
IDTI,2015-04-24,,unresolved,,,,,,,1
INT,2015-04-24,,unresolved,,,,,,,1
MDU,2015-04-24,,unresolved,,,,,,,1
NATI,2015-04-24,,unresolved,,,,,,,1
NDSN,2015-04-24,,unresolved,,,,,,,1
OSK,2015-04-24,,unresolved,,,,,,,1
PBI,2015-04-24,,unresolved,,,,,,,1
POWI,2015-04-24,,unresolved,,,,,,,1
PRU,2015-04-24,,unresolved,,,,,,,1
ROG,2015-04-24,,unresolved,,,,,,,1
ROVI,2015-04-24,,unresolved,,,,,,,1
SCVL,2015-04-24,,unresolved,,,,,,,1
SGEN,2015-04-24,,unresolved,,,,,,,1
SM,2015-04-24,,unresolved,,,,,,,1
THC,2015-04-24,,unresolved,,,,,,,1
TW,2015-04-24,,unresolved,,,,,,,1
TXT,2015-04-24,,unresolved,,,,,,,1
ACHC,2015-04-27,,unresolved,,,,,,,1
ADI,2015-04-27,,unresolved,,,,,,,1
ALSN,2015-04-27,,unresolved,,,,,,,1
BRKR,2015-04-27,,unresolved,,,,,,,1
CACI,2015-04-27,,unresolved,,,,,,,1
CBT,2015-04-27,,unresolved,,,,,,,1
CGNX,2015-04-27,,unresolved,,,,,,,1
CLD,2015-04-27,,unresolved,,,,,,,1
CMP,2015-04-27,,unresolved,,,,,,,1
COLM,2015-04-27,,unresolved,,,,,,,1
CR,2015-04-27,,unresolved,,,,,,,1
CSOD,2015-04-27,,unresolved,,,,,,,1
DYN,2015-04-27,,unresolved,,,,,,,1
FLT,2015-04-27,,unresolved,,,,,,,1
IDTI,2015-04-27,,unresolved,,,,,,,1
INT,2015-04-27,,unresolved,,,,,,,1
MDU,2015-04-27,,unresolved,,,,,,,1
NATI,2015-04-27,,unresolved,,,,,,,1
NDSN,2015-04-27,,unresolved,,,,,,,1
OSK,2015-04-27,,unresolved,,,,,,,1
PBI,2015-04-27,,unresolved,,,,,,,1
POWI,2015-04-27,,unresolved,,,,,,,1
PRU,2015-04-27,,unresolved,,,,,,,1
ROG,2015-04-27,,unresolved,,,,,,,1
ROVI,2015-04-27,,unresolved,,,,,,,1
SCVL,2015-04-27,,unresolved,,,,,,,1
SGEN,2015-04-27,,unresolved,,,,,,,1
SM,2015-04-27,,unresolved,,,,,,,1
THC,2015-04-27,,unresolved,,,,,,,1
TW,2015-04-27,,unresolved,,,,,,,1
TXT,2015-04-27,,unresolved,,,,,,,1
ACHC,2015-04-28,,unresolved,,,,,,,1
ADI,2015-04-28,,unresolved,,,,,,,1
BRKR,2015-04-28,,unresolved,,,,,,,1
CACI,2015-04-28,,unresolved,,,,,,,1
CBT,2015-04-28,,unresolved,,,,,,,1
CGNX,2015-04-28,,unresolved,,,,,,,1
CLD,2015-04-28,,unresolved,,,,,,,1
COLM,2015-04-28,,unresolved,,,,,,,1
CSOD,2015-04-28,,unresolved,,,,,,,1
DYN,2015-04-28,,unresolved,,,,,,,1
FLT,2015-04-28,,unresolved,,,,,,,1
IDTI,2015-04-28,,unresolved,,,,,,,1
INT,2015-04-28,,unresolved,,,,,,,1
MDU,2015-04-28,,unresolved,,,,,,,1
NATI,2015-04-28,,unresolved,,,,,,,1
NDSN,2015-04-28,,unresolved,,,,,,,1
PBI,2015-04-28,,unresolved,,,,,,,1
POWI,2015-04-28,,unresolved,,,,,,,1
PRU,2015-04-28,,unresolved,,,,,,,1
ROG,2015-04-28,,unresolved,,,,,,,1
ROVI,2015-04-28,,unresolved,,,,,,,1
SCVL,2015-04-28,,unresolved,,,,,,,1
SGEN,2015-04-28,,unresolved,,,,,,,1
SM,2015-04-28,,unresolved,,,,,,,1
THC,2015-04-28,,unresolved,,,,,,,1
TW,2015-04-28,,unresolved,,,,,,,1
ADI,2015-04-29,,unresolved,,,,,,,1
BRKR,2015-04-29,,unresolved,,,,,,,1
CACI,2015-04-29,,unresolved,,,,,,,1
CBT,2015-04-29,,unresolved,,,,,,,1
CGNX,2015-04-29,,unresolved,,,,,,,1
CLD,2015-04-29,,unresolved,,,,,,,1
COLM,2015-04-29,,unresolved,,,,,,,1
CSOD,2015-04-29,,unresolved,,,,,,,1
DYN,2015-04-29,,unresolved,,,,,,,1
FLT,2015-04-29,,unresolved,,,,,,,1
IDTI,2015-04-29,,unresolved,,,,,,,1
INT,2015-04-29,,unresolved,,,,,,,1
MDU,2015-04-29,,unresolved,,,,,,,1
NDSN,2015-04-29,,unresolved,,,,,,,1
PBI,2015-04-29,,unresolved,,,,,,,1
POWI,2015-04-29,,unresolved,,,,,,,1
PRU,2015-04-29,,unresolved,,,,,,,1
ROG,2015-04-29,,unresolved,,,,,,,1
ROVI,2015-04-29,,unresolved,,,,,,,1
SCVL,2015-04-29,,unresolved,,,,,,,1
SGEN,2015-04-29,,unresolved,,,,,,,1
SM,2015-04-29,,unresolved,,,,,,,1
THC,2015-04-29,,unresolved,,,,,,,1
TW,2015-04-29,,unresolved,,,,,,,1
ADI,2015-04-30,,unresolved,,,,,,,1
BRKR,2015-04-30,,unresolved,,,,,,,1
CGNX,2015-04-30,,unresolved,,,,,,,1
CLD,2015-04-30,,unresolved,,,,,,,1
COLM,2015-04-30,,unresolved,,,,,,,1
CSOD,2015-04-30,,unresolved,,,,,,,1
DYN,2015-04-30,,unresolved,,,,,,,1
FLT,2015-04-30,,unresolved,,,,,,,1
IDTI,2015-04-30,,unresolved,,,,,,,1
INT,2015-04-30,,unresolved,,,,,,,1
MDU,2015-04-30,,unresolved,,,,,,,1
NDSN,2015-04-30,,unresolved,,,,,,,1
PRU,2015-04-30,,unresolved,,,,,,,1
ROVI,2015-04-30,,unresolved,,,,,,,1
SCVL,2015-04-30,,unresolved,,,,,,,1
SGEN,2015-04-30,,unresolved,,,,,,,1
SM,2015-04-30,,unresolved,,,,,,,1
THC,2015-04-30,,unresolved,,,,,,,1
TW,2015-04-30,,unresolved,,,,,,,1
ADI,2015-05-01,,unresolved,,,,,,,1
BRKR,2015-05-01,,unresolved,,,,,,,1
CGNX,2015-05-01,,unresolved,,,,,,,1
CSOD,2015-05-01,,unresolved,,,,,,,1
DYN,2015-05-01,,unresolved,,,,,,,1
IDTI,2015-05-01,,unresolved,,,,,,,1
MDU,2015-05-01,,unresolved,,,,,,,1
NDSN,2015-05-01,,unresolved,,,,,,,1
PRU,2015-05-01,,unresolved,,,,,,,1
SCVL,2015-05-01,,unresolved,,,,,,,1
SM,2015-05-01,,unresolved,,,,,,,1
THC,2015-05-01,,unresolved,,,,,,,1
TW,2015-05-01,,unresolved,,,,,,,1
ADI,2015-05-04,,unresolved,,,,,,,1
BRKR,2015-05-04,,unresolved,,,,,,,1
CGNX,2015-05-04,,unresolved,,,,,,,1
CSOD,2015-05-04,,unresolved,,,,,,,1
DYN,2015-05-04,,unresolved,,,,,,,1
IDTI,2015-05-04,,unresolved,,,,,,,1
MDU,2015-05-04,,unresolved,,,,,,,1
NDSN,2015-05-04,,unresolved,,,,,,,1
PRU,2015-05-04,,unresolved,,,,,,,1
SCVL,2015-05-04,,unresolved,,,,,,,1
SM,2015-05-04,,unresolved,,,,,,,1
THC,2015-05-04,,unresolved,,,,,,,1
TW,2015-05-04,,unresolved,,,,,,,1
ADI,2015-05-05,,unresolved,,,,,,,1
BRKR,2015-05-05,,unresolved,,,,,,,1
CSOD,2015-05-05,,unresolved,,,,,,,1
DYN,2015-05-05,,unresolved,,,,,,,1
NDSN,2015-05-05,,unresolved,,,,,,,1
PRU,2015-05-05,,unresolved,,,,,,,1
SCVL,2015-05-05,,unresolved,,,,,,,1
SM,2015-05-05,,unresolved,,,,,,,1
ADI,2015-05-06,,unresolved,,,,,,,1
BRKR,2015-05-06,,unresolved,,,,,,,1
CSOD,2015-05-06,,unresolved,,,,,,,1
DYN,2015-05-06,,unresolved,,,,,,,1
NDSN,2015-05-06,,unresolved,,,,,,,1
PRU,2015-05-06,,unresolved,,,,,,,1
SCVL,2015-05-06,,unresolved,,,,,,,1
ADI,2015-05-07,,unresolved,,,,,,,1
NDSN,2015-05-07,,unresolved,,,,,,,1
SCVL,2015-05-07,,unresolved,,,,,,,1
ADI,2015-05-08,,unresolved,,,,,,,1
NDSN,2015-05-08,,unresolved,,,,,,,1
SCVL,2015-05-08,,unresolved,,,,,,,1
ADI,2015-05-11,,unresolved,,,,,,,1
NDSN,2015-05-11,,unresolved,,,,,,,1
SCVL,2015-05-11,,unresolved,,,,,,,1
ADI,2015-05-12,,unresolved,,,,,,,1
NDSN,2015-05-12,,unresolved,,,,,,,1
SCVL,2015-05-12,,unresolved,,,,,,,1
ADI,2015-05-13,,unresolved,,,,,,,1
NDSN,2015-05-13,,unresolved,,,,,,,1
SCVL,2015-05-13,,unresolved,,,,,,,1
ADI,2015-05-14,,unresolved,,,,,,,1
NDSN,2015-05-14,,unresolved,,,,,,,1
SCVL,2015-05-14,,unresolved,,,,,,,1
ADI,2015-05-15,,unresolved,,,,,,,1
NDSN,2015-05-15,,unresolved,,,,,,,1
SCVL,2015-05-15,,unresolved,,,,,,,1
ADI,2015-05-18,,unresolved,,,,,,,1
NDSN,2015-05-18,,unresolved,,,,,,,1
SCVL,2015-05-18,,unresolved,,,,,,,1
ADI,2015-05-19,,unresolved,,,,,,,1
NDSN,2015-05-19,,unresolved,,,,,,,1
SCVL,2015-05-19,,unresolved,,,,,,,1
SCVL,2015-05-20,,unresolved,,,,,,,1
